2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2400
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
1800,2000
1800,2000
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,3600
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
3200,4200
3200,2400
3200,2400
3200,2700
3200,3000
3200,3000
3200,3000
3200,3000
3200,3000
3200,3000
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3600
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
3200,3200
1800,3600
1800,2400
1800,2400
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
1800,1800
3000,1800
3000,1800
3000,2400
3000,2400
3000,2400
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3600
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3600
3000,3000
3000,3000
3000,3000
2000,3000
2000,3000
2000,3000
2000,3000
2000,2400
2000,2400
2000,2200
2000,2200
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
3000,2000
3000,2000
3000,2000
3000,2400
3000,2400
3000,2700
3000,2400
3000,2700
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3600
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3600
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3000
3000,3600
3000,3000
2000,3000
2000,3000
2000,3000
2000,3000
2000,2400
2000,2400
2000,2400
2000,2400
2000,2400
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2400
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2000,2000
2500,2000
2500,2200
2500,2400
2500,2400
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,1800
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
2500,2500
